,Ocorrencia,PP1,PP2,PP3,PP4,PP5,PP6,PP7,PP8,PP9,PP10,PP11,PP12,PP13,PP14,PP15,PP16,PP17,PP18,PP19,PP20,PP21,PP22,PP23,PP24,PP25,PP26,PP27,PP28,Sacado,Fraude
33053,-59669.0,-0.326006629816884,-1.28663756547088,2.0071812871526498,-2.41967479633278,1.53290169734535,1.43280331503216,2.45952963994058,-0.617737791926574,1.1258610303728702,3.23678401592309,-3.5617949640183,3.91467935228848,2.12495645598654,4.45889502952153,-0.5782018754254921,2.3433041192933,5.071450108042161,0.7491723208466479,-0.22842274838649,-0.22266668315576504,-0.5568946744085439,-0.16977552857435502,0.174357059251063,-0.30806132304621303,-0.7109961280516441,0.23102981819073004,-0.580495233837149,-0.30098403791885,-6.27,1
33297,-59777.0,8.25711081724667,4.8144607395562105,5.36530689032661,-1.20422986423394,3.3474200965739,1.33160147516446,1.9678927985703896,-1.2954378171048602,1.6744152428043702,3.42605225253339,-0.144562690111297,4.28352931016896,0.24089504151477,3.65749040377527,-0.923104767832095,-0.8442210694367529,3.94831185243281,1.8075159915996,-0.10587882721884402,1.23398725720348,-0.436390207477188,0.077552722802211,3.09162435615504,0.390200885685448,0.288688941339997,0.34000421740343706,-0.0398191045440342,1.00790031022705,-319.2,1
33417,-59840.0,3.21538175967748,0.364223121381638,1.2618833435490602,-3.79494903930385,-0.71120593031272,1.31647560298004,5.16514055601052,-0.625278383544947,1.5823005847279998,3.2526335946828904,-5.0407512027038095,5.31444220386187,0.656470662006063,6.2330436707849515,-0.974771279276835,6.8903177453801,9.51641148491956,4.36412771489086,-2.59857755637223,-0.0196261688931224,-0.40134124079647,-0.152191258747201,0.93467547449829,0.256148382367333,0.469403308828214,0.28249591408192104,-0.8660769106614499,0.43346594378322495,-5.91,1
34543,-60353.0,3.97521647515777,-0.581573270980264,1.88037210743636,-4.3192412799239515,3.02432976021596,-1.24079277107972,1.90955892631241,-0.6607175570745419,2.7526105653686,3.55038539904852,-4.83896418696128,6.04023537903875,0.374460483695606,6.2219453594417695,-0.958758443736388,5.0736426345632815,10.441008666182,3.75552460094433,-0.606452965011177,0.656511434265513,-0.5789842957398671,-1.39731081981072,-1.04532195036713,0.30399986926885697,-0.00529495925073387,-0.235435243641064,-0.962014797484666,0.6735573931708101,-454.82,1
36155,-61108.0,2.7560071191969,-0.6838213769033399,1.39016888269883,-1.5018872608100302,1.165614355805,0.13120694925796,1.47874061646082,0.246921578045176,0.100522731731488,2.30110989675506,-1.9144540449304897,3.8309980112302,-0.719488566785256,6.35301985790071,-1.43871619241123,3.29723907467834,4.8629714993716915,2.00235399924327,-1.54523326964355,0.106944639579729,-0.320473875601072,-0.61102668559867,-0.174863684107414,0.502151101117601,0.174712784335661,-1.17924208342707,1.16631532833921,-0.8212148031215691,-101.5,1
37354,-61646.0,1.52230450950001,-1.50515204317029,-0.372364350808073,-2.28686855813503,0.526518744404641,-0.998593092488712,1.0875560400314,0.027248402908359,0.5330012512905561,-0.169572797878818,-2.79039639060721,2.31695189213093,0.78253178710191,3.43173796295146,0.527701760836688,3.2935576903327,3.9014989836975498,2.52544048175208,-0.7951442202338399,-0.41280062072123297,-0.332216175668172,-0.493980864616249,0.0801982925908616,0.253327337787628,0.477799682605952,-0.991739677999628,0.952553959120801,0.39036399798095,-19.04,1
38258,-62059.0,1.6444030966964098,-3.1298519330804,2.57697682172296,-3.41557336328899,0.4485254073166871,1.24189285626533,1.9916521878557,-1.00266488963021,2.8090712430122995,4.15369240632128,-1.3981851185491898,5.653269702403518,1.23369413839885,6.332512814541,-0.4587148001730251,1.98360960777769,4.92916202340023,1.03848208531443,0.133819199948815,-0.290186829391141,-0.417762091477206,0.6485758715196489,0.31861739338003603,0.680412931832076,-0.38986867620594895,-0.0557502963989842,-0.394681955439504,-0.2988207258385689,-6.62,1
38307,-62080.0,1.59945740179415,-2.60772002929222,2.98719294171061,-3.06415614684784,2.4979143168682096,0.54110279282052,2.2777862276701,-1.26816610842127,1.9973310533574096,3.83477508791878,-1.11335409263987,4.97692104108215,0.795530934675206,4.54955674371782,-1.8137632540356297,3.17746049642958,5.369348778478612,1.1214541569793002,-2.03059193793375,-0.22533293042937,-0.662933039629134,-0.184086858369512,0.0894518031771282,0.505999935132595,0.0622588885489331,0.0527144132804191,-0.32285400498361305,-0.135267636745646,-180.0,1
38876,-62330.0,-1.14086473658976,-1.22131743135767,1.45295546048243,-2.06757505760281,-0.8547420522275458,0.981222507744598,-0.32571391367009805,0.0377214068783676,-0.113219371615132,2.12697274994354,-0.915947028928619,0.468571538051367,0.523377293666349,4.86186658087283,-0.421013353871263,-0.8664406247392091,-4.0824848841935895,-1.1963181517001005,1.10076358353881,0.0677120411898438,0.37759709525503693,0.79345965987036,0.132333171548173,0.33158626897425,-0.6648778567181479,0.309312434134138,-0.099941947375597,-0.122988311929089,-1.0,1
38897,-62341.0,5.267759743252559,-2.50671895922695,5.29092481764433,-4.8861341982102005,3.3431884108764907,1.10008548506579,5.81050918581537,-1.72634335514407,0.7492771599950581,4.834827994626269,-3.54601225001006,7.75128547808951,1.1956939450234798,10.018502445928199,-0.29639612212368,7.47716172698803,9.785800262018519,4.24397714797126,-2.68112678165858,0.286043269744833,-0.7642656248584829,-0.473261684078133,-0.54848172305712,0.15685005182413,0.71018694460215,0.3664226773409721,1.48676592030738,-0.6776641046016321,-1.1,1
39190,-62467.0,5.34466537543542,0.28576040816614195,3.83561578178611,-5.33704802681048,7.60990870021268,-3.8746680317393,-1.2896299243891498,-0.20174191680660106,3.00353243733788,3.9905513318108,-4.98601380361468,6.11638322304304,-0.0423244061770454,6.04339314434942,-1.82140103177852,4.7454624675489,10.075645590727099,3.6045960155148,-1.43529381015392,1.56216235780532,-0.276010822180054,-1.34204455689584,1.0165786946483102,0.0713612973880671,0.335869334726878,-0.441044176004645,-1.52061262049821,1.11593680318009,-1402.16,1
41671,-63578.0,0.639191253440691,0.0855947885921835,-1.26545195854416,-1.40116573166082,0.260542078671007,-1.00979457835355,-1.30199897093176,0.135257522932592,0.431520921685507,0.0913533730643921,0.921051995675577,0.61381552858098,-0.198913055533638,-0.0160870050482155,-2.20626377523102,0.527140627794259,0.0572786796405291,-0.448655661077036,-1.16443546519237,-0.861306751100051,-0.3403307526836289,-0.76016976216338,-0.353376975218638,0.7788927425663531,0.0706811598435952,0.0333546437243291,0.0619624216383359,0.0626865318467909,-290.18,1
42777,-64093.0,6.1339869480198495,-2.9414994488241804,5.59398556768425,-3.25884522291112,5.31551221858167,0.6373277631177651,4.4764880449181605,-1.69599358704814,1.60674315131804,5.11725920989043,-3.97722223959189,8.06609609331146,0.760887591756867,8.66077095912039,-2.22023798968633,6.23759654204862,11.0463816554829,4.15587936834903,-1.7636108743800405,0.8150863157812281,-0.8683398505103199,-0.793736498280638,-0.217346586657621,0.0219850652442062,-0.145881913923651,-0.665087660642875,1.68418604869422,-0.31019546302906,-294.9,1
43424,-64412.0,1.34804164426498,-2.5228206756929104,0.782432259389823,-4.0830466518812205,0.6622803296458649,0.5987757125309289,1.9435518512178096,0.329578950885032,1.85327422572214,3.16213595485783,-1.53319383793753,4.63512694781183,1.11357273401976,6.4358707376348,0.29319194793703496,2.84993079536978,3.6542582876923104,1.1830341365868702,-0.831623853010765,-0.3488962850381961,-1.07987140816824,0.352026410347836,0.218357652796912,-0.125865683985355,0.0741801756408069,-0.17911552652805002,-0.6125798192028361,-0.234206089600607,-1.0,1
43486,-64443.0,-1.07952397806913,-0.872988038728802,0.303850487243895,-2.75536885087579,-0.301687623167546,0.35028373719509304,0.0428479677130716,-0.24662460838139105,0.779175595769242,0.157696445821874,-1.92856763203456,0.9358632864115308,2.4314464451865803,1.63347202401986,-0.5343366527062829,-1.4256055036709698,-1.59352878606579,-1.1784678457536102,1.56869755794851,0.252115099030468,0.023254784527163,0.15860083391051502,0.0388061577093773,0.0603272546840962,-0.358338898397498,-0.0769835703935526,-0.0189358319830432,-0.0605741494833015,-0.0,1
43788,-64585.0,-1.08043336974687,-0.962830680816555,0.27806547765439,-2.74331806279958,-0.4123640756810779,0.320778352962878,-0.0412895489552235,-0.176170299597767,0.9669515510536292,0.19412046650558104,-2.1400568155366297,0.276308752749667,1.19130573752489,1.88027540328199,-0.3982719563363761,-1.36743302249318,-1.52266169956075,-1.02631748255981,1.57707047840184,0.17265864456636498,0.00899617409257402,0.0570361435998535,0.0536915092211487,0.0263732767799466,-0.40029973123052,-0.0728277709127376,-0.0270429343018625,-0.0632375727147923,-0.0,1
44218,-64785.0,8.7444146436792,3.4204679837707,4.850574731894519,-6.60684578567387,2.80054617200457,-0.105511583647205,3.26980129883546,-0.9403779229789028,2.55869060182863,3.62477471396623,-5.26786160380362,5.58369692598496,-0.173895592410693,6.67997675520914,-2.0841991431141698,4.3488914455328,8.760786022934951,3.40754854415232,-1.33293006548133,1.81831542477292,-0.102912553839685,-0.31162610228751897,4.12919549979785,-0.0346387321763146,1.1336312309711898,-0.272265246225774,-1.8413072688161296,1.79636258672205,-720.38,1
45534,-65358.0,-1.1939160689293,0.571085006532232,-0.742522413618004,0.0145876823031251,0.624560898094263,-0.8321616599075771,0.8333504245121021,-0.27289699850618204,-1.1694253989115202,0.37167194516821705,0.245676823310174,-1.37594135044076,-0.8704568312762522,0.8193193648095841,1.55090356200859,-0.125852995600752,0.397245548944671,-0.272377065433488,-1.2260221978840902,-0.062908129152134,0.0495024276847497,-0.207265101065706,0.265271877292053,0.6792937701732901,-0.511811527633814,-1.24660443744052,0.0286711040907993,0.00611200759772271,-31.91,1
45597,-65385.0,2.92382666427262,-1.5248371640530198,3.0187580332624195,-3.2892914753849603,5.75554237361289,-2.2182763031035897,0.509995431790455,3.56944356866613,1.01659168855188,4.32053577559936,-1.27720226474415,3.70174966668488,0.97186959353265,4.85777667212588,-0.0906055221312176,2.8015019904876204,4.18680753704806,1.64840609367465,-1.1764455977519,0.447039406719925,0.5116568051962349,0.12272408639124,4.28863899895194,-0.563796657800838,0.949451350280346,0.204532177495445,-1.5102064873590202,0.324706012560446,-1354.25,1
46341,-65728.0,-1.2276144135128602,0.6689737940969539,0.271784826118016,0.5894397416355239,0.604795004349645,0.3502849670977751,0.486364540645055,0.0108086285956747,0.794944156080669,-0.264544748886681,-0.881268050432366,0.324703760782435,0.26326380048922504,1.11273543930467,0.540849503339651,-1.53341124817574,-0.831442610720144,0.473346676550517,-1.1901212635221698,-0.273799209937263,0.0260547222626376,0.295254768133076,0.180458520061445,0.436538663158256,-0.494649059264358,0.28373826696629,0.00112827864271304,-0.0350745013143425,-98.01,1
46789,-65936.0,3.5934760029271,-0.78144226309285,1.8224475142266896,-0.605760683474701,1.19465586719981,0.5171948567194969,1.72252312325165,-0.12888952376953802,-0.0149633080909052,2.85611682977408,-1.6182616204318798,3.5813745013029905,-0.6237069199147839,6.16045662030601,-0.494733399107095,2.54310504010287,5.301273390686831,2.19271270602319,0.09472379272847,0.478219313417121,-0.3517921258398189,-0.391248950287018,0.252874890557857,0.498042480147132,-0.0101721931231225,-0.9099287215533058,1.47876724603751,-0.722673039450917,-101.5,1
46994,-66037.0,-0.28630236383524393,-1.3993447480855603,1.68250270884931,-3.86437703955242,1.18537340204974,0.341732013808781,2.53938012266357,-0.768378375007388,1.54788162780199,2.65971794652165,-2.6215881261205,3.46236188507757,1.05430017332918,4.955823304302768,1.4002744582048898,2.33994291742419,5.1977944773500315,1.34281449785555,-0.288846910516582,-0.270360155086889,-0.352456413618901,0.243677652080658,0.194078546536702,0.17220108746323198,-0.7422371975551021,-0.127789797006944,-0.569730790365159,-0.291205858831994,-7.53,1
49506,-67150.0,1.82429505976067,-0.4033265268606021,1.99412200641801,-2.75655816357726,3.13906432572579,-0.408185014718199,1.20904511871624,-1.09563435393431,1.44722489217345,3.95100289197434,-2.56070020158284,3.4119829114195,0.781669619949492,4.7327675351632,0.43397365492262496,3.30608841178359,4.23102187544855,0.7508097704099409,-2.69080834203374,-1.50368830479002,-0.8387604210338871,-0.341727095787049,-0.947506491293615,0.14549300245262198,-0.0493257725258454,-0.8310654516150441,-0.33242130393302,-0.252712728641008,-489.71,1
50623,-67571.0,0.7584686526639169,0.0454102784513458,0.168438290153528,1.31327481447103,1.9017625315847,-0.7394334148821141,-3.0718920463900297,0.483422244220096,-0.61820276215476,1.7690597207318,0.651414013964987,0.00542329080098884,0.517194341398293,-0.21746976017871894,-0.8835588244933559,1.17397764863161,-0.24334710955825,0.342300728238465,-0.68705620239513,0.0324998988871344,-0.0426194565214976,-0.397223782011498,-0.0722288654476503,0.24227599660330296,-0.560916469624214,0.540954584325348,-0.15060644637403198,0.117140114799884,-549.06,1
51509,-67857.0,1.73933378422429,1.3046546503544398,-0.314102907291187,-0.0537401062585881,0.0586957001779964,-0.0712595573040713,-0.694861852921962,0.3132699348177449,0.6493771140281229,-0.5175678799143649,1.3565577561273798,0.238382663867126,-0.0695790190825196,0.4316900537317371,0.674723889299605,1.65416180710569,0.0539606012956825,-0.520745840192804,1.55456174696529,1.4639943239935702,0.665172078751849,0.632078028662709,0.421175799634968,0.40077435286519697,0.00164030189404302,0.4951623128681529,-0.0316326197006312,-0.0662796878513276,-320.0,1
52441,-68207.0,13.1926709562391,-12.785970638297998,9.90665002092758,-3.32033688288942,4.8011759323010486,-5.760058556185559,18.7508891580107,37.3534426378925,0.391539743919107,5.0525023671385805,-4.40680552357904,4.61075647740608,1.9094879697081104,9.07271093398351,0.226074450896345,6.2115574821248485,6.24814535335983,3.1492466947009503,-0.0515761185277783,3.4930499151944603,-27.2028391573154,8.88701714094871,-5.303606903769981,0.639434802306313,-0.263203123457008,0.108876929971315,-1.26956635541013,-0.9394073627588772,-1.0,1
52442,-68207.0,13.1926709562391,-12.785970638297998,9.90665002092758,-3.32033688288942,4.8011759323010486,-5.760058556185559,18.7508891580107,37.3534426378925,0.391539743919107,5.0525023671385805,-4.40680552357904,4.61075647740608,1.9094879697081104,9.07271093398351,0.226074450896345,6.2115574821248485,6.24814535335983,3.1492466947009503,-0.0515761185277783,3.4930499151944603,-27.2028391573154,8.88701714094871,-5.303606903769981,0.639434802306313,-0.263203123457008,0.108876929971315,-1.26956635541013,-0.9394073627588772,-1.0,1
52443,-68207.0,13.1926709562391,-12.785970638297998,9.90665002092758,-3.32033688288942,4.8011759323010486,-5.760058556185559,18.7508891580107,37.3534426378925,0.391539743919107,5.0525023671385805,-4.40680552357904,4.61075647740608,1.9094879697081104,9.07271093398351,0.226074450896345,6.2115574821248485,6.24814535335983,3.1492466947009503,-0.0515761185277783,3.4930499151944603,-27.2028391573154,8.88701714094871,-5.303606903769981,0.639434802306313,-0.263203123457008,0.108876929971315,-1.26956635541013,-0.9394073627588772,-1.0,1
52444,-68207.0,13.1926709562391,-12.785970638297998,9.90665002092758,-3.32033688288942,4.8011759323010486,-5.760058556185559,18.7508891580107,37.3534426378925,0.391539743919107,5.0525023671385805,-4.40680552357904,4.61075647740608,1.9094879697081104,9.07271093398351,0.226074450896345,6.2115574821248485,6.24814535335983,3.1492466947009503,-0.0515761185277783,3.4930499151944603,-27.2028391573154,8.88701714094871,-5.303606903769981,0.639434802306313,-0.263203123457008,0.108876929971315,-1.26956635541013,-0.9394073627588772,-1.0,1
52445,-68207.0,13.1926709562391,-12.785970638297998,9.90665002092758,-3.32033688288942,4.8011759323010486,-5.760058556185559,18.7508891580107,37.3534426378925,0.391539743919107,5.0525023671385805,-4.40680552357904,4.61075647740608,1.9094879697081104,9.07271093398351,0.226074450896345,6.2115574821248485,6.24814535335983,3.1492466947009503,-0.0515761185277783,3.4930499151944603,-27.2028391573154,8.88701714094871,-5.303606903769981,0.639434802306313,-0.263203123457008,0.108876929971315,-1.26956635541013,-0.9394073627588772,-1.0,1
52446,-68207.0,13.1926709562391,-12.785970638297998,9.90665002092758,-3.32033688288942,4.8011759323010486,-5.760058556185559,18.7508891580107,37.3534426378925,0.391539743919107,5.0525023671385805,-4.40680552357904,4.61075647740608,1.9094879697081104,9.07271093398351,0.226074450896345,6.2115574821248485,6.24814535335983,3.1492466947009503,-0.0515761185277783,3.4930499151944603,-27.2028391573154,8.88701714094871,-5.303606903769981,0.639434802306313,-0.263203123457008,0.108876929971315,-1.26956635541013,-0.9394073627588772,-1.0,1
52782,-68357.0,-1.23260446981971,0.548931183157109,-1.08787266901823,-0.894081819978967,1.43305489904701,0.35679714217088593,0.7174921971602329,-0.00316653108995309,0.100396732730679,-0.54318725600578,1.03941706835478,-0.285261608751792,0.206006567752438,0.4985217757501021,1.06410845071827,2.1560365431533,-0.564761098405632,-0.837856659648528,0.7289897603437859,0.576274061414969,0.448670516618872,0.5175679679492671,-0.0128333352729761,-0.699216728009832,-0.527257980520248,0.32260650304799104,-0.08080543743863099,-0.0354271820131481,-19.59,1
55178,-69394.0,-1.14043132434726,-1.13424300279892,1.42945474072655,-2.01222598912655,-0.622800198240135,1.1529230868157,-0.22115947772768,-0.0373717733484629,-0.0344859259841517,1.87964382107016,-2.19166507997652,0.487849732811135,1.75713709936308,4.46105120749925,0.402884205654366,-1.4109171085786998,-3.61925125200524,-2.2849267626775696,0.443999191918561,0.0997118777920308,0.36713600149094894,0.8916271208178091,0.160578066799212,0.10832596200032002,-0.668374321480191,0.352393242949003,-0.0719927692746503,-0.113684370071235,-1.0,1
56679,-70071.0,0.440095203221886,-1.13723897606434,3.2270797569311696,-3.24229293383089,2.0339981530963898,1.61841464754635,3.02801259904704,-0.7645548198935691,1.8019372093973005,4.7117686842189,-4.663254584811071,5.17173460782892,1.62407024790733,6.71387819491558,-0.607986267670607,3.27520749888835,6.8238312134789005,1.35530868624906,-0.291250739005026,-0.895840844006848,-0.764186724577691,0.275577693085964,0.3435715264783969,-0.233084829252444,-0.6064336401255429,0.315433462199896,-0.768290751269875,-0.4596233277302511,-227.3,1
56998,-70229.0,-0.315641749332386,-1.63677796226183,1.51964988293973,-4.02857099852445,1.18679426720391,0.789813099852487,2.27980740468004,-0.472987926704315,1.65763500271185,2.89499040084744,-1.60198538284757,2.82494562476694,-1.26920363552044,5.59136368933409,0.974827287131074,2.7377954962890603,4.9615343155062,2.22479740778771,0.13611726975713198,-0.388884849068478,-0.3459207502266631,0.1080015945344,0.165441941824109,-0.279894580016653,-0.808783092569154,-0.117362632970147,-0.58959490284462,-0.30906407378289,-3.79,1
57067,-70270.0,1.51251575792702,-1.13313858781029,1.60105247993576,-2.8134009683171404,2.66450340578315,0.310371093924795,1.52089516380539,-0.852995775116439,1.4964945056495402,4.05629261571005,-1.55375586796783,2.7435513591494503,-1.50454067059684,5.428788498704881,0.0160171233729703,3.72718761269833,3.94629958919926,1.68028644319238,-2.30361261010114,-1.24958556268985,-0.729827756052255,-0.48528591471162,-0.5670054132277571,-0.32358569160265804,-0.0408708540928058,-0.825813553299941,-0.41448227186994,-0.267265082454707,-318.11,1
57637,-70536.0,2.27175453696818,0.457654560738072,2.5890546386554303,-2.23077826688105,4.27898250263823,-0.388610079538804,-0.102485457456358,-0.813127838070308,1.0929208385062,5.032028385668191,-3.5103475603446297,2.22739840581069,-0.6568239279747329,5.19918574342056,0.12831102959849305,3.94352099869908,3.8205223266286703,0.5708210938916629,-2.78338340771804,-2.2857579027137103,-1.0963420095294698,-0.658398654570846,-1.71167573455248,-0.333540036403021,-0.538591373646869,0.19352851233283494,-0.258194100840055,-0.24726921395346305,-824.83,1
58258,-70828.0,-0.19670675198777895,-1.18975728641634,-0.704882217511495,-2.891387773312509,-0.0455553693851548,-1.24573045976205,1.19871420021049,2.42161641083942,1.23208864617238,-0.32423888609367896,1.27393508028395,0.8686862953199251,1.18194465496857,-1.0275841718551,-1.68813234484864,-0.256215978185418,-0.120608339589106,0.0523460171330233,-0.329826631850516,-0.646616407050903,1.32813178943378,-0.18931061810511104,0.0055241835957210396,0.8147077394677471,-0.40092427996033103,-0.286281378755055,-0.135214945600326,-0.257314769060283,-0.76,1
58708,-71033.0,3.17081841545902,-0.185734554774403,3.39985157931162,-3.76115529034876,2.14804702797609,1.59894442520531,2.51956531805231,-1.31621501070214,2.4001061162182404,4.993417038296469,-4.44719176626515,5.29376010254684,1.41957829927441,6.4252762135244295,-0.914083034195792,3.51519716625381,6.3474533075118105,0.90351216582405,-1.19160626766329,-1.93225372509724,-1.09205113380931,0.0410804286307278,-0.9043952177336758,-0.18001560158653698,-0.0499703397242655,0.257099837784436,-0.8592815664870159,-0.225924185725605,-426.4,1
61690,-72327.0,4.19873460983989,-0.194120636801706,3.91758567828042,-3.92074784640417,1.87548574659158,2.11893292738694,3.61444510993627,-1.6878844654300702,2.18987113590881,4.684233325140291,-4.37690666362302,5.00744082816051,1.30474507803596,6.19247526385522,-1.00240426741391,3.3169343007455296,6.18883415213498,1.04041264854272,-1.23304434947994,-1.0033504305956,-0.801312235949018,0.183000576489906,0.440386862411508,-0.29253941187752097,0.14496742192777698,0.25174398187714203,-1.24941367428483,0.131524643545312,-238.9,1
62840,-72824.0,1.11149523246612,0.25757520710077697,-2.25020963478583,-1.15267090326627,-0.432904474488939,-1.25412602800986,0.58416279009186,0.609681605347911,-1.01460246273104,-0.334532824069685,-0.82637484441332,-0.196886900487791,1.88599349809323,0.472025637126337,0.578141395688259,1.2430071010278798,-0.5704598274360179,0.159056766164096,-0.4071875274104621,0.510613591931657,-0.862912790109336,-0.927825035064447,0.343058085886885,0.256268230425974,0.600742165862083,0.18033128765631,-0.0267622260788268,0.358335321215398,-45.03,1
64271,-73408.0,2.86979494599423,-1.33566696241079,1.0095301977715898,-1.69388472852407,0.7414798946233471,0.796772696354505,2.6142418771844103,-1.06663646767929,1.1354965221851698,3.9433368210052,-2.57283021584331,2.28866350030302,-0.562084177710423,5.3387142095988205,1.85325189141529,2.619233053885,5.23142512742468,1.2348537367203898,-0.397308037124058,-0.0115572104606548,-0.528421372720921,-0.22802708098958605,0.7492979634393391,0.0671789627433331,-0.21579248517739494,0.453651011768872,-0.34919104279399604,-0.198862268219404,-16.48,1
66139,-74159.0,1.5487880985002602,-1.80869795041448,0.953509033832342,-2.2130853934699903,2.01572779170327,0.913456844516923,2.35601298316433,-1.19716896702387,1.67837405659509,3.53865023182429,-3.1020899271542994,3.99337305447702,1.93741062327519,3.82289410599595,-0.830970110708369,2.47535885382925,5.2118751676688495,0.413871678166879,-0.933262164554872,-0.39078596377734703,-0.855138263312025,-0.7747448214834199,-0.0590371520063436,-0.343199807900813,0.468937928609185,0.278337986906642,-0.6259222151843721,-0.395573378256676,-76.94,1
66404,-74262.0,2.25053480921229,-2.3657548777231203,2.9554911792438503,-0.0897905975142065,2.83074456678034,0.8444616392077721,0.174061560679368,0.4071381378337871,-0.174216293591102,2.9989262562074,-2.60516857519668,3.67771661422902,0.961254636207547,4.62948099682303,-1.94218161282,4.18037888438458,4.60568646763486,2.55718413666009,-1.5895822019121102,0.48653714178381,-0.256559618287662,0.466245243122949,-0.291104927494009,-0.242566552797207,1.2790937115040402,1.12353433717278,0.630976512544474,-0.32683920401268896,-311.28,1
68308,-75033.0,0.430330205681344,-0.9856326935520808,-0.6457894372988411,-0.317131047127407,-0.616332206255463,1.3474624572097502,-1.0782335690849,0.161518267508932,0.492855874580938,1.03963769713185,0.39560772252726,0.664683930228673,0.985700496668287,0.660967626671015,-0.344105202877093,-0.530852433867815,-0.278141865207384,-0.3555299168924461,1.08122326117298,0.11528193542953097,0.0163780179250957,0.207609058231514,0.164119225784612,-0.255280162145255,-0.4547978177615321,0.505032215885219,0.0394559687978208,0.00635758223393408,-30.14,1
69714,-75556.0,0.734303155037818,-0.435519332206195,0.530865546585229,0.4711196069304071,-0.643214386605141,-0.713832369657908,1.23457207133269,2.55141159871634,2.05772382572102,-0.166830707878014,-0.5675519546046021,0.8580599158957499,0.448067929957678,0.264936238828755,-0.88886293915465,-0.8381206165603851,-1.42505965449185,0.16966418260072802,-2.5020273885844304,-0.864536120628702,1.0048773785160898,-1.15035358786928,0.152555282700309,1.38674463324096,-0.00471601482800044,-0.21914583821982,0.0582573076118087,-0.15804798869707098,-29.95,1
69781,-75581.0,2.8663637052590696,-2.34694943137396,4.05330668845935,-3.98335888025187,3.46318571327039,1.28095301603103,4.47476383461874,-1.21665528478137,2.30982869782019,5.51550707258062,-3.04839203447565,7.12825076846601,-0.0059558009251745704,7.495187336358758,0.25108802193356,7.5680148993231,12.223632847734402,4.8951751935049685,-2.5249674694024904,-0.270013154062001,-1.04973156228305,-0.475840283409025,-0.404480059350581,-0.282029789710327,0.506901095688855,0.3717410930528329,-0.6152569643794681,-0.8031628419179879,-124.53,1
70505,-75851.0,4.79366743133161,-3.41891065333381,5.07444453285381,-4.03598694267746,3.5278745990606497,1.92324150219959,5.06598083804842,-1.99688475994042,3.09737916358313,6.44720227383046,-3.77557843937585,7.49878345527601,-0.231306922054262,8.65826843157538,-1.3433076566885802,6.17333085967808,10.708018254453501,3.50489419159365,-1.88404425730219,-0.342122343012083,-1.16861781897539,-0.289530903898366,0.371888203724815,-0.144761276597316,-0.0847348250689305,0.19743147093529,-0.328671522253493,-0.835394921353057,-99.85,1
70837,-75978.0,5.14072311805277,-3.5687512342692296,5.89624545735196,-4.16471993013258,4.09119263947502,1.98996029061886,5.472436017051691,-2.4228206616624903,2.90973525837833,6.28780335064533,-3.7043121518511897,7.26754953396678,-0.32926993809591404,8.458974955569671,-1.35448720090917,5.9762209822112,10.576014914750099,3.52516124688807,-1.73797600497073,-0.31899519968656603,-1.13113028151049,-0.118021510216711,0.332704205017834,-0.139940733895169,-0.324757896441424,0.180769130367976,-0.17781038291119106,-0.6615553555515911,-99.9,1
72479,-76575.0,5.62246941906299,-3.48062317879011,6.200676593974872,-4.31123366835313,5.226286324287691,1.3417635728498702,5.22094094197327,-2.68284353707778,2.92148438224053,6.561257410973768,-3.2112638784439804,6.86166051434144,-0.326461834627394,7.7552536640417,-0.50465219263742,6.27661678567251,10.611714697097801,4.14677374512684,-2.19728771323892,0.156288522686099,-0.949568986169808,0.428985749759671,0.35067550041691,-0.197549503550848,-0.15923422951035998,0.377790861014248,0.21356178625457295,-0.4595289180543061,-219.8,1
73141,-76826.0,6.61629292560656,-3.56342789803106,7.058901298148428,-4.28434595524384,5.09629887292392,1.7686178036055902,4.93755412732933,-2.74845954534783,3.7967595945454495,6.8254901042394005,-3.25959475409854,6.9438906182394815,-0.43597516308899,6.947010309023369,-1.01100406527995,6.166837424614849,10.564346602529,4.01018815310236,-2.1435017951997803,0.54163415582255,-1.21597610572025,-0.0411777442210425,1.05909770217904,-0.275662062254882,-0.057424927985318015,0.265838484019501,0.514636936427821,-0.3885902693355229,-254.76,1
73201,-76845.0,-1.141572041228,-1.2911950418703602,1.43290045302393,-2.05820222243243,-0.9408237375158492,0.958273875563986,-0.391154204412105,0.0925192025989645,0.0328285936060586,2.15530254380865,-1.0804386160969,-0.0444153214634158,-0.441176590070526,5.05382476474338,-0.315185256694669,-0.8211953616009309,-4.02736603913411,-1.07797898032715,1.10727585500251,0.00591257660665234,0.36650706491702295,0.714464900739845,0.14391066716844,0.305177619493244,-0.697514060032721,0.3125447226192169,-0.106247471401345,-0.12505986333135902,-1.0,1
73238,-76857.0,-1.1402079537113898,-1.15643107873873,1.47157796740819,-2.07627840454674,-0.774809058745551,1.00253195191231,-0.264947929409663,-0.0131622605764724,-0.24883533932052296,2.10066651278309,-0.763204840843787,0.94491647902938,1.41903447142202,4.68361969585018,-0.51928230124953,-0.9084540833676088,-4.13366666889167,-1.3062045251178502,1.09471647432252,0.125097258302807,0.38789498056890703,0.8668119362058381,0.121582639900783,0.35610858634946896,-0.634572810783188,0.306311023397994,-0.0940868179231164,-0.121064728484123,-1.0,1
